"Tag"	"No."	"Gene"	"Name"	"GeneName"	"annots"
"Mpcki1_Veg.Up"	101	"Mp3g12380"	"MpHA5"	"Mp3g12380 [MpHA5]"	"[K01535]: PMA1, PMA2; H+-transporting ATPase [EC:7.1.2.1];
[KOG0205]: Plasma membrane H+-transporting ATPase; [P];
[PTHR42861]: CALCIUM-TRANSPORTING ATPASE;
[PTHR42861:SF25]: ATPASE 8, PLASMA MEMBRANE-TYPE;
[PF00702]: haloacid dehalogenase-like hydrolase;
[PF00122]: E1-E2 ATPase;
[PF00690]: Cation transporter/ATPase, N-terminus"
"Mpcki1_Veg.Up"	102	"Mp3g12440"	"MpHA15"	"Mp3g12440 [MpHA15]"	"[K01535]: PMA1, PMA2; H+-transporting ATPase [EC:7.1.2.1];
[KOG0205]: Plasma membrane H+-transporting ATPase; [P];
[PTHR42861:SF71]: PLASMA MEMBRANE ATPASE;
[PTHR42861]: CALCIUM-TRANSPORTING ATPASE;
[PF00702]: haloacid dehalogenase-like hydrolase;
[PF00690]: Cation transporter/ATPase, N-terminus;
[PF00122]: E1-E2 ATPase"
"Mpcki1_Veg.Up"	103	"Mp3g12640"	""	""	"[PTHR31087:SF91]: PROTEIN LURP-ONE-RELATED 1-RELATED;
[PTHR31087];
[PF04525]: LURP-one-related"
"Mpcki1_Veg.Up"	104	"Mp3g13210"	""	""	""
"Mpcki1_Veg.Up"	105	"Mp3g13740"	"MpGT47.9"	"Mp3g13740 [MpGT47.9]"	"[KOG1021]: Acetylglucosaminyltransferase EXT1/exostosin 1; N-term missing; [GMW];
[PTHR11062:SF323]: EXOSTOSIN-LIKE PROTEIN-RELATED;
[PTHR11062]: EXOSTOSIN  HEPARAN SULFATE GLYCOSYLTRANSFERASE -RELATED;
[PF03016]: Exostosin family"
"Mpcki1_Veg.Up"	106	"Mp3g14000"	""	""	"[PTHR33021]: BLUE COPPER PROTEIN;
[PTHR33021:SF190]: UMECYANIN-LIKE;
[PF02298]: Plastocyanin-like domain"
"Mpcki1_Veg.Up"	107	"Mp3g14960"	"MpPSK"	"Mp3g14960 [MpPSK]"	"[PTHR37017:SF3];
[PTHR37017];
[PF12697]: Alpha/beta hydrolase family"
"Mpcki1_Veg.Up"	108	"Mp3g16440"	""	""	""
"Mpcki1_Veg.Up"	109	"Mp3g16520"	""	""	"[K23341]: ERLIN; erlin;
[KOG2962]: Prohibitin-related membrane protease subunits; [R];
[PTHR15351]: ERLIN (ER LIPID RAFT ASSOCIATED PROTEIN) HOMOLOG;
[PTHR15351:SF3]: ERLIN (ER LIPID RAFT ASSOCIATED PROTEIN) HOMOLOG;
[PF01145]: SPFH domain / Band 7 family"
"Mpcki1_Veg.Up"	110	"Mp3g16800"	"MpPOD31"	"Mp3g16800 [MpPOD31]"	"[K00430]: E1.11.1.7; peroxidase [EC:1.11.1.7];
[PTHR31235]: PEROXIDASE 25-RELATED;
[PTHR31235:SF333]: PEROXIDASE;
[PF00141]: Peroxidase"
"Mpcki1_Veg.Up"	111	"Mp3g16820"	"MpPOD32"	"Mp3g16820 [MpPOD32]"	"[K00430]: E1.11.1.7; peroxidase [EC:1.11.1.7];
[PTHR31388]: PEROXIDASE 72-RELATED;
[PTHR31388:SF176]: PEROXIDASE 22-RELATED;
[PF00141]: Peroxidase"
"Mpcki1_Veg.Up"	112	"Mp3g17490"	""	""	"[PTHR33021]: BLUE COPPER PROTEIN;
[PTHR33021:SF302]: BLUE COPPER PROTEIN;
[PF02298]: Plastocyanin-like domain"
"Mpcki1_Veg.Up"	113	"Mp3g18050"	""	""	"[KOG1339]: Aspartyl protease; [O];
[PTHR47967:SF28]: ASPARTYL PROTEASE FAMILY PROTEIN 2;
[PTHR47967]: OS07G0603500 PROTEIN-RELATED;
[PF14541]: Xylanase inhibitor C-terminal;
[PF14543]: Xylanase inhibitor N-terminal"
"Mpcki1_Veg.Up"	114	"Mp3g18450"	""	""	"[K15400]: HHT1; omega-hydroxypalmitate O-feruloyl transferase [EC:2.3.1.188];
[PTHR31642:SF221]: ACYL-TRANSFERASE FAMILY PROTEIN, PUTATIVE-RELATED;
[PTHR31642]: TRICHOTHECENE 3-O-ACETYLTRANSFERASE;
[PF02458]: Transferase family"
"Mpcki1_Veg.Up"	115	"Mp3g18710"	"MpPP2C_F1"	"Mp3g18710 [MpPP2C_F1]"	"[K17506]: PPM1L, PP2CE; protein phosphatase 1L [EC:3.1.3.16];
[KOG0698]: Serine/threonine protein phosphatase; [T];
[PTHR47992:SF13];
[PTHR47992]: ALPHABET, ISOFORM E-RELATED;
[PF00481]: Protein phosphatase 2C"
"Mpcki1_Veg.Up"	116	"Mp3g20300"	""	""	""
"Mpcki1_Veg.Up"	117	"Mp3g20410"	"MpCYP829G1"	"Mp3g20410 [MpCYP829G1]"	"[K20623]: CYP92A6; typhasterol/6-deoxotyphasterol 2alpha-hydroxylase;
[KOG0156]: Cytochrome P450 CYP2 subfamily; [Q];
[PTHR47943]: CYTOCHROME P450 93A3-LIKE;
[PF00067]: Cytochrome P450"
"Mpcki1_Veg.Up"	118	"Mp3g20480"	""	""	"[KOG3832]: Predicted amino acid transporter; [R];
[PTHR16189]: UNCHARACTERIZED;
[PTHR16189:SF0]: TRANSMEMBRANE PROTEIN 104;
[PF01490]: Transmembrane amino acid transporter protein"
"Mpcki1_Veg.Up"	119	"Mp3g20560"	""	""	""
"Mpcki1_Veg.Up"	120	"Mp3g20720"	""	""	""
"Mpcki1_Veg.Up"	121	"Mp3g21010"	""	""	"[PTHR33021]: BLUE COPPER PROTEIN;
[PTHR33021:SF264]: OS05G0570900 PROTEIN;
[PF02298]: Plastocyanin-like domain"
"Mpcki1_Veg.Up"	122	"Mp3g21140"	"MpGH28.4"	"Mp3g21140 [MpGH28.4]"	"[PTHR31375];
[PTHR31375:SF91]: PECTIN LYASE-LIKE SUPERFAMILY PROTEIN;
[PF00295]: Glycosyl hydrolases family 28"
"Mpcki1_Veg.Up"	123	"Mp3g21470"	""	""	""
"Mpcki1_Veg.Up"	124	"Mp3g21600"	"MpHA2"	"Mp3g21600 [MpHA2]"	"[K01535]: PMA1, PMA2; H+-transporting ATPase [EC:7.1.2.1];
[KOG0205]: Plasma membrane H+-transporting ATPase; [P];
[PTHR42861:SF96]: PLASMA MEMBRANE ATPASE;
[PTHR42861]: CALCIUM-TRANSPORTING ATPASE;
[PF00702]: haloacid dehalogenase-like hydrolase;
[PF00690]: Cation transporter/ATPase, N-terminus;
[PF00122]: E1-E2 ATPase"
"Mpcki1_Veg.Up"	125	"Mp3g21960"	""	""	"[K22614]: NLRC3, NOD3; NLR family CARD domain-containing protein 3;
[PTHR24113]: RAN GTPASE-ACTIVATING PROTEIN 1"
"Mpcki1_Veg.Up"	126	"Mp3g22000"	"MpPOD36"	"Mp3g22000 [MpPOD36]"	"[K00430]: E1.11.1.7; peroxidase [EC:1.11.1.7];
[PTHR31235]: PEROXIDASE 25-RELATED;
[PTHR31235:SF156]: PEROXIDASE;
[PF00141]: Peroxidase"
"Mpcki1_Veg.Up"	127	"Mp3g22120"	"MpGH16.26"	"Mp3g22120 [MpGH16.26]"	"[PTHR31062:SF243]: XYLOGLUCAN ENDOTRANSGLUCOSYLASE/HYDROLASE PROTEIN 5-RELATED;
[PTHR31062]: XYLOGLUCAN ENDOTRANSGLUCOSYLASE/HYDROLASE PROTEIN 8-RELATED;
[PF00722]: Glycosyl hydrolases family 16;
[PF06955]: Xyloglucan endo-transglycosylase (XET) C-terminus"
"Mpcki1_Veg.Up"	128	"Mp3g22220"	""	""	"[PTHR46301]: F-BOX/KELCH-REPEAT PROTEIN;
[PF00646]: F-box domain"
"Mpcki1_Veg.Up"	129	"Mp3g22470"	"MpCYP813B1"	"Mp3g22470 [MpCYP813B1]"	"[K10717]: CYP735A; cytokinin trans-hydroxylase;
[KOG0157]: Cytochrome P450 CYP4/CYP19/CYP26 subfamilies; [QI];
[PTHR24282]: CYTOCHROME P450 FAMILY MEMBER;
[PF00067]: Cytochrome P450"
"Mpcki1_Veg.Up"	130	"Mp3g24130"	""	""	""
"Mpcki1_Veg.Up"	131	"Mp3g25160"	"MpDOXC22"	"Mp3g25160 [MpDOXC22]"	"[K05282]: GA20ox; gibberellin-44 dioxygenase [EC:1.14.11.12];
[KOG0143]: Iron/ascorbate family oxidoreductases; [QR];
[PTHR47991]: OXOGLUTARATE/IRON-DEPENDENT DIOXYGENASE;
[PTHR47991:SF15]: GIBBERELLIN 20-OXIDASE;
[PF14226]: non-haem dioxygenase in morphine synthesis N-terminal;
[PF03171]: 2OG-Fe(II) oxygenase superfamily"
"Mpcki1_Veg.Up"	132	"Mp4g00500"	""	""	"[K00830]: AGXT; alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51];
[KOG2862]: Alanine-glyoxylate aminotransferase AGT1; [R];
[PTHR21152]: AMINOTRANSFERASE CLASS V;
[PTHR21152:SF24]: SERINE--PYRUVATE AMINOTRANSFERASE;
[PF00266]: Aminotransferase class-V"
"Mpcki1_Veg.Up"	133	"Mp4g00810"	""	""	""
"Mpcki1_Veg.Up"	134	"Mp4g01010"	""	""	"[K08254]: E3.2.1.59; glucan endo-1,3-alpha-glucosidase [EC:3.2.1.59];
[PTHR43173]: ABC1 FAMILY PROTEIN;
[PTHR43173:SF10]: ALPHA 1,3 GLUCANASE, GH71 FAMILY (EUROFUNG)-RELATED;
[PF03659]: Glycosyl hydrolase family 71"
"Mpcki1_Veg.Up"	135	"Mp4g01200"	"MpGH16.31"	"Mp4g01200 [MpGH16.31]"	"[K08235]: E2.4.1.207; xyloglucan:xyloglucosyl transferase [EC:2.4.1.207];
[PTHR31062]: XYLOGLUCAN ENDOTRANSGLUCOSYLASE/HYDROLASE PROTEIN 8-RELATED;
[PTHR31062:SF243]: XYLOGLUCAN ENDOTRANSGLUCOSYLASE/HYDROLASE PROTEIN 5-RELATED;
[PF06955]: Xyloglucan endo-transglycosylase (XET) C-terminus;
[PF00722]: Glycosyl hydrolases family 16"
"Mpcki1_Veg.Up"	136	"Mp4g01410"	"MpCYP704-like12"	"Mp4g01410 [MpCYP704-like12]"	"[K20495]: CYP704B1; long-chain fatty acid omega-monooxygenase [EC:1.14.14.80];
[KOG0157]: Cytochrome P450 CYP4/CYP19/CYP26 subfamilies; [QI];
[PTHR24296]: CYTOCHROME P450;
[PTHR24296:SF8]: CYTOCHROME P450 704B1;
[PF00067]: Cytochrome P450"
"Mpcki1_Veg.Up"	137	"Mp4g01520"	""	""	"[PTHR33021]: BLUE COPPER PROTEIN;
[PTHR33021:SF374]: EARLY NODULIN-LIKE PROTEIN;
[PF02298]: Plastocyanin-like domain"
"Mpcki1_Veg.Up"	138	"Mp4g01530"	""	""	"[PTHR33021]: BLUE COPPER PROTEIN;
[PTHR33021:SF374]: EARLY NODULIN-LIKE PROTEIN;
[PF02298]: Plastocyanin-like domain"
"Mpcki1_Veg.Up"	139	"Mp4g01700"	""	""	"[PF14099]: Polysaccharide lyase"
"Mpcki1_Veg.Up"	140	"Mp4g01890"	""	""	"[KOG4441]: Proteins containing BTB/POZ and Kelch domains, involved in regulatory/signal transduction processes; N-term missing; [TR];
[PTHR46301]: F-BOX/KELCH-REPEAT PROTEIN;
[PTHR46301:SF4]: F-BOX/KELCH-REPEAT PLANT PROTEIN;
[PF00646]: F-box domain"
"Mpcki1_Veg.Up"	141	"Mp4g01990"	""	""	"[PTHR33801]: ABSCISIC STRESS-RIPENING PROTEIN 5;
[PF02496]: ABA/WDS induced protein"
"Mpcki1_Veg.Up"	142	"Mp4g02020"	""	""	"[PTHR33801]: ABSCISIC STRESS-RIPENING PROTEIN 5;
[PF02496]: ABA/WDS induced protein"
"Mpcki1_Veg.Up"	143	"Mp4g02840"	""	""	"[PTHR31279]: PROTEIN EXORDIUM-LIKE 5;
[PTHR31279:SF55];
[PF04674]: Phosphate-induced protein 1 conserved region"
"Mpcki1_Veg.Up"	144	"Mp4g03850"	""	""	"[KOG2469]: IMP-GMP specific 5'-nucleotidase; [F];
[PTHR12103]: 5'-NUCLEOTIDASE DOMAIN-CONTAINING;
[PTHR12103:SF22]: HAD-SUPERFAMILY HYDROLASE, SUBFAMILY IG, 5'-NUCLEOTIDASE;
[PF05761]: 5' nucleotidase family"
"Mpcki1_Veg.Up"	145	"Mp4g04130"	""	""	"[PTHR45642]: GDSL ESTERASE/LIPASE EXL3;
[PTHR45642:SF67]: GDSL-LIKE LIPASE/ACYLHYDROLASE FAMILY PROTEIN, EXPRESSED;
[PF00657]: GDSL-like Lipase/Acylhydrolase"
"Mpcki1_Veg.Up"	146	"Mp4g04180"	""	""	""
"Mpcki1_Veg.Up"	147	"Mp4g04430"	"MpGH19.5"	"Mp4g04430 [MpGH19.5]"	"[K20547]: CHIB; basic endochitinase B [EC:3.2.1.14];
[KOG4742]: Predicted chitinase; [R];
[PTHR22595:SF171]: CHITINASE (CLASS IB) / HEVEIN;
[PTHR22595]: CHITINASE-RELATED;
[PF00187]: Chitin recognition protein;
[PF00182]: Chitinase class I"
"Mpcki1_Veg.Up"	148	"Mp4g04810"	""	""	"[PTHR34365:SF7]: GLYCINE-RICH DOMAIN-CONTAINING PROTEIN 1;
[PTHR34365]: ENOLASE (DUF1399);
[PF07173]: Glycine-rich domain-containing protein-like"
"Mpcki1_Veg.Up"	149	"Mp4g05450"	""	""	"[PTHR33872]: DNA POLYMERASE EPSILON CATALYTIC SUBUNIT A;
[PTHR33872:SF2]: DNA POLYMERASE EPSILON CATALYTIC SUBUNIT A"
"Mpcki1_Veg.Up"	150	"Mp4g07180"	""	""	"[PTHR46301:SF4]: F-BOX/KELCH-REPEAT PLANT PROTEIN;
[PTHR46301]: F-BOX/KELCH-REPEAT PROTEIN;
[PF00646]: F-box domain"
"Mpcki1_Veg.Up"	151	"Mp4g07930"	""	""	"[PF17615]: Family of unknown function"
"Mpcki1_Veg.Up"	152	"Mp4g10000"	"MpGH16.32"	"Mp4g10000 [MpGH16.32]"	"[K08235]: E2.4.1.207; xyloglucan:xyloglucosyl transferase [EC:2.4.1.207];
[PTHR31062:SF243]: XYLOGLUCAN ENDOTRANSGLUCOSYLASE/HYDROLASE PROTEIN 5-RELATED;
[PTHR31062]: XYLOGLUCAN ENDOTRANSGLUCOSYLASE/HYDROLASE PROTEIN 8-RELATED;
[PF00722]: Glycosyl hydrolases family 16;
[PF06955]: Xyloglucan endo-transglycosylase (XET) C-terminus"
"Mpcki1_Veg.Up"	153	"Mp4g10160"	""	""	"[K22213]: PATG; 6-methylsalicylate decarboxylase [EC:4.1.1.52];
[KOG4245]: Predicted metal-dependent hydrolase of the TIM-barrel fold; [R];
[PTHR21240]: 2-AMINO-3-CARBOXYLMUCONATE-6-SEMIALDEHYDE DECARBOXYLASE;
[PF04909]: Amidohydrolase"
"Mpcki1_Veg.Up"	154	"Mp4g10490"	""	""	"[KOG1650]: Predicted K+/H+-antiporter; [P];
[PTHR32468:SF34]: CATION/H(+) ANTIPORTER 18;
[PTHR32468]: CATION/H +  ANTIPORTER;
[PF00999]: Sodium/hydrogen exchanger family"
"Mpcki1_Veg.Up"	155	"Mp4g11220"	""	""	""
"Mpcki1_Veg.Up"	156	"Mp4g12490"	"MpMADS1"	"Mp4g12490 [MpMADS1]"	"[KOG0014]: MADS box transcription factor; [K];
[PTHR48019]: SERUM RESPONSE FACTOR HOMOLOG;
[PTHR48019:SF12]: AGAMOUS-LIKE MADS-BOX PROTEIN AGL65 ISOFORM X1;
[PF00319]: SRF-type transcription factor (DNA-binding and dimerisation domain)"
"Mpcki1_Veg.Up"	157	"Mp4g14400"	""	""	"[K22745]: AIFM2; apoptosis-inducing factor 2;
[KOG2495]: NADH-dehydrogenase (ubiquinone); [C];
[PTHR43735]: APOPTOSIS-INDUCING FACTOR 1;
[PTHR43735:SF3]: APOPTOSIS-INDUCING FACTOR HOMOLOG A-RELATED;
[PF07992]: Pyridine nucleotide-disulphide oxidoreductase"
"Mpcki1_Veg.Up"	158	"Mp4g14450"	"MpPKS/CHS17"	"Mp4g14450 [MpPKS/CHS17]"	"[K00660]: CHS; chalcone synthase [EC:2.3.1.74];
[PTHR11877:SF14]: CHALCONE SYNTHASE;
[PTHR11877]: HYDROXYMETHYLGLUTARYL-COA SYNTHASE;
[PF02797]: Chalcone and stilbene synthases, C-terminal domain;
[PF00195]: Chalcone and stilbene synthases, N-terminal domain"
"Mpcki1_Veg.Up"	159	"Mp4g14560"	""	""	"[PTHR46502]: C2 DOMAIN-CONTAINING;
[PF00168]: C2 domain"
"Mpcki1_Veg.Up"	160	"Mp4g14580"	"MpPOD48"	"Mp4g14580 [MpPOD48]"	"[K00430]: E1.11.1.7; peroxidase [EC:1.11.1.7];
[PTHR31235:SF341]: PEROXIDASE;
[PTHR31235]: PEROXIDASE 25-RELATED;
[PF00141]: Peroxidase"
"Mpcki1_Veg.Up"	161	"Mp4g15260"	""	""	"[KOG2615]: Permease of the major facilitator superfamily; [R];
[PTHR23504:SF94]: OS12G0133100 PROTEIN;
[PTHR23504]: MAJOR FACILITATOR SUPERFAMILY DOMAIN-CONTAINING PROTEIN 10;
[PF07690]: Major Facilitator Superfamily"
"Mpcki1_Veg.Up"	162	"Mp4g15660"	""	""	""
"Mpcki1_Veg.Up"	163	"Mp4g15770"	""	""	"[KOG0166]: Karyopherin (importin) alpha; C-term missing; [U];
[PTHR23315]: U BOX DOMAIN-CONTAINING;
[PF00514]: Armadillo/beta-catenin-like repeat"
"Mpcki1_Veg.Up"	164	"Mp4g16030"	""	""	""
"Mpcki1_Veg.Up"	165	"Mp4g16270"	""	""	""
"Mpcki1_Veg.Up"	166	"Mp4g16490"	""	""	"[KOG0618]: Serine/threonine phosphatase 2C containing leucine-rich repeats, similar to SCN circadian oscillatory protein (SCOP); C-term missing; [T];
[PTHR48056]: LRR RECEPTOR-LIKE SERINE/THREONINE-PROTEIN KINASE-RELATED;
[PTHR48056:SF34]: LRR RECEPTOR-LIKE SERINE/THREONINE-PROTEIN KINASE ERL1-RELATED;
[PF08263]: Leucine rich repeat N-terminal domain;
[PF13855]: Leucine rich repeat"
"Mpcki1_Veg.Up"	167	"Mp4g16700"	""	""	"[KOG1471]: Phosphatidylinositol transfer protein SEC14 and related proteins; [I];
[PTHR45932]: PATELLIN-1;
[PF03765]: CRAL/TRIO, N-terminal domain;
[PF00650]: CRAL/TRIO domain"
"Mpcki1_Veg.Up"	168	"Mp4g16710"	""	""	""
"Mpcki1_Veg.Up"	169	"Mp4g16720"	""	""	"[KOG1471]: Phosphatidylinositol transfer protein SEC14 and related proteins; [I];
[PTHR45932:SF2]: PATELLIN-4;
[PTHR45932]: PATELLIN-1;
[PF03765]: CRAL/TRIO, N-terminal domain;
[PF00650]: CRAL/TRIO domain"
"Mpcki1_Veg.Up"	170	"Mp4g17900"	""	""	"[PTHR32208:SF90];
[PTHR32208]: SECRETED PROTEIN-RELATED;
[PF09118]: Domain of unknown function (DUF1929);
[PF07250]: Glyoxal oxidase N-terminus"
"Mpcki1_Veg.Up"	171	"Mp4g18510"	"MpDIR10"	"Mp4g18510 [MpDIR10]"	"[PTHR21495]: NUCLEOPORIN-RELATED;
[PF03018]: Dirigent-like protein"
"Mpcki1_Veg.Up"	172	"Mp4g20340"	""	""	"[KOG4177]: Ankyrin; N-term missing; C-term missing; [M];
[PTHR24178]: MOLTING PROTEIN MLT-4;
[PTHR24178:SF9]: MOLTING PROTEIN MLT-4;
[PF12796]: Ankyrin repeats (3 copies)"
"Mpcki1_Veg.Up"	173	"Mp4g20350"	""	""	""
"Mpcki1_Veg.Up"	174	"Mp4g21430"	""	""	"[KOG0472]: Leucine-rich repeat protein; [S];
[PTHR48059]: POLYGALACTURONASE INHIBITOR 1;
[PF08263]: Leucine rich repeat N-terminal domain;
[PF13855]: Leucine rich repeat"
"Mpcki1_Veg.Up"	175	"Mp4g22390"	"MpRLK-Pelle_LysM2"	"Mp4g22390 [MpRLK-Pelle_LysM2]"	"[KOG1187]: Serine/threonine protein kinase; [T];
[PTHR46204:SF10]: LYSM DOMAIN RECEPTOR-LIKE KINASE 3;
[PTHR46204]: CHITIN ELICITOR RECEPTOR KINASE 1-RELATED;
[PF07714]: Protein tyrosine and serine/threonine kinase"
"Mpcki1_Veg.Up"	176	"Mp4g23370"	""	""	"[KOG1187]: Serine/threonine protein kinase; [T];
[PTHR47989]: OS01G0750732 PROTEIN;
[PF00069]: Protein kinase domain"
"Mpcki1_Veg.Up"	177	"Mp4g23700"	""	""	"[KOG0715]: Molecular chaperone (DnaJ superfamily); C-term missing; [O];
[PTHR45090]: CHAPERONE PROTEIN DNAJ 20 CHLOROPLASTIC;
[PTHR45090:SF4]: CHAPERONE PROTEIN DNAJ 20, CHLOROPLASTIC;
[PF00226]: DnaJ domain"
"Mpcki1_Veg.Up"	178	"Mp5g00240"	""	""	"[KOG4499]: Ca2+-binding protein Regucalcin/SMP30; [PT];
[PTHR10907]: REGUCALCIN;
[PTHR10907:SF47]: REGUCALCIN;
[PF08450]: SMP-30/Gluconolactonase/LRE-like region"
"Mpcki1_Veg.Up"	179	"Mp5g00960"	"MpCupin70"	"Mp5g00960 [MpCupin70]"	"[PTHR31238]: GERMIN-LIKE PROTEIN SUBFAMILY 3 MEMBER 3;
[PTHR31238:SF42]: GERMIN-LIKE PROTEIN 9-2-RELATED;
[PF00190]: Cupin"
"Mpcki1_Veg.Up"	180	"Mp5g00990"	"MpCupin71"	"Mp5g00990 [MpCupin71]"	"[PTHR31238:SF42]: GERMIN-LIKE PROTEIN 9-2-RELATED;
[PTHR31238]: GERMIN-LIKE PROTEIN SUBFAMILY 3 MEMBER 3;
[PF00190]: Cupin"
"Mpcki1_Veg.Up"	181	"Mp5g01530"	"MpNAC6"	"Mp5g01530 [MpNAC6]"	"[PTHR31744:SF151]: PROTEIN FEZ ISOFORM X1;
[PTHR31744]: PROTEIN CUP-SHAPED COTYLEDON 2-RELATED;
[PF02365]: No apical meristem (NAM) protein"
"Mpcki1_Veg.Up"	182	"Mp5g01630"	"MpPOD51"	"Mp5g01630 [MpPOD51]"	"[K00430]: E1.11.1.7; peroxidase [EC:1.11.1.7];
[PTHR31235:SF156]: PEROXIDASE;
[PTHR31235]: PEROXIDASE 25-RELATED;
[PF00141]: Peroxidase"
"Mpcki1_Veg.Up"	183	"Mp5g01640"	"MpPOD52"	"Mp5g01640 [MpPOD52]"	"[K00430]: E1.11.1.7; peroxidase [EC:1.11.1.7];
[PTHR31235]: PEROXIDASE 25-RELATED;
[PTHR31235:SF341]: PEROXIDASE;
[PF00141]: Peroxidase"
"Mpcki1_Veg.Up"	184	"Mp5g01660"	"MpPOD54"	"Mp5g01660 [MpPOD54]"	"[K00430]: E1.11.1.7; peroxidase [EC:1.11.1.7];
[PTHR31235]: PEROXIDASE 25-RELATED;
[PTHR31235:SF341]: PEROXIDASE;
[PF00141]: Peroxidase"
"Mpcki1_Veg.Up"	185	"Mp5g01670"	"MpPOD55"	"Mp5g01670 [MpPOD55]"	"[K00430]: E1.11.1.7; peroxidase [EC:1.11.1.7];
[PTHR31235:SF341]: PEROXIDASE;
[PTHR31235]: PEROXIDASE 25-RELATED;
[PF00141]: Peroxidase"
"Mpcki1_Veg.Up"	186	"Mp5g01680"	"MpPOD56"	"Mp5g01680 [MpPOD56]"	"[K00430]: E1.11.1.7; peroxidase [EC:1.11.1.7];
[PTHR31235:SF156]: PEROXIDASE;
[PTHR31235]: PEROXIDASE 25-RELATED;
[PF00141]: Peroxidase"
"Mpcki1_Veg.Up"	187	"Mp5g01690"	"MpPOD57"	"Mp5g01690 [MpPOD57]"	"[K00430]: E1.11.1.7; peroxidase [EC:1.11.1.7];
[PTHR31235:SF341]: PEROXIDASE;
[PTHR31235]: PEROXIDASE 25-RELATED;
[PF00141]: Peroxidase"
"Mpcki1_Veg.Up"	188	"Mp5g01700"	"MpPOD58"	"Mp5g01700 [MpPOD58]"	"[K00430]: E1.11.1.7; peroxidase [EC:1.11.1.7];
[PTHR31235]: PEROXIDASE 25-RELATED;
[PTHR31235:SF156]: PEROXIDASE;
[PF00141]: Peroxidase"
"Mpcki1_Veg.Up"	189	"Mp5g01710"	"MpPOD59"	"Mp5g01710 [MpPOD59]"	"[K00430]: E1.11.1.7; peroxidase [EC:1.11.1.7];
[PTHR31235:SF156]: PEROXIDASE;
[PTHR31235]: PEROXIDASE 25-RELATED;
[PF00141]: Peroxidase"
"Mpcki1_Veg.Up"	190	"Mp5g02850"	"MpPOD64"	"Mp5g02850 [MpPOD64]"	"[K00430]: E1.11.1.7; peroxidase [EC:1.11.1.7];
[PTHR31235:SF156]: PEROXIDASE;
[PTHR31235]: PEROXIDASE 25-RELATED;
[PF00141]: Peroxidase"
"Mpcki1_Veg.Up"	191	"Mp5g03200"	"MpPOD65"	"Mp5g03200 [MpPOD65]"	"[K00430]: E1.11.1.7; peroxidase [EC:1.11.1.7];
[PTHR31235]: PEROXIDASE 25-RELATED;
[PTHR31235:SF341]: PEROXIDASE;
[PF00141]: Peroxidase"
"Mpcki1_Veg.Up"	192	"Mp5g03240"	"MpCYP822-like5"	"Mp5g03240 [MpCYP822-like5]"	"[K20623]: CYP92A6; typhasterol/6-deoxotyphasterol 2alpha-hydroxylase;
[KOG0156]: Cytochrome P450 CYP2 subfamily; [Q];
[PTHR47944]: CYTOCHROME P450 98A9;
[PTHR47944:SF10]: CYTOCHROME P450 98A9;
[PF00067]: Cytochrome P450"
"Mpcki1_Veg.Up"	193	"Mp5g03300"	"MpPOD68"	"Mp5g03300 [MpPOD68]"	"[K00430]: E1.11.1.7; peroxidase [EC:1.11.1.7];
[PTHR31235:SF65]: PEROXIDASE;
[PTHR31235]: PEROXIDASE 25-RELATED;
[PF00141]: Peroxidase"
"Mpcki1_Veg.Up"	194	"Mp5g03510"	""	""	"[K06816]: GLG1, ESL1; golgi apparatus protein 1;
[KOG3648]: Golgi apparatus protein (cysteine-rich fibroblast growth factor receptor); N-term missing; [U];
[PTHR11884]: SELECTIN LIGAND RELATED;
[PF00839]: Cysteine rich repeat"
"Mpcki1_Veg.Up"	195	"Mp5g04320"	"MpPOD73"	"Mp5g04320 [MpPOD73]"	"[K00430]: E1.11.1.7; peroxidase [EC:1.11.1.7];
[PTHR31235]: PEROXIDASE 25-RELATED;
[PTHR31235:SF341]: PEROXIDASE;
[PF00141]: Peroxidase"
"Mpcki1_Veg.Up"	196	"Mp5g04930"	"MpNPF22"	"Mp5g04930 [MpNPF22]"	"[KOG1237]: H+/oligopeptide symporter; [E];
[PTHR11654]: OLIGOPEPTIDE TRANSPORTER-RELATED;
[PTHR11654:SF509]: SOLUTE CARRIER FAMILY 15 MEMBER 4;
[PF00854]: POT family"
"Mpcki1_Veg.Up"	197	"Mp5g05430"	""	""	"[PTHR32382]: FASCICLIN-LIKE ARABINOGALACTAN PROTEIN;
[PTHR32382:SF0]: FASCICLIN-LIKE ARABINOGALACTAN PROTEIN 4;
[PF02469]: Fasciclin domain"
"Mpcki1_Veg.Up"	198	"Mp5g05450"	""	""	"[PTHR32382:SF0]: FASCICLIN-LIKE ARABINOGALACTAN PROTEIN 4;
[PTHR32382]: FASCICLIN-LIKE ARABINOGALACTAN PROTEIN;
[PF02469]: Fasciclin domain"
"Mpcki1_Veg.Up"	199	"Mp5g05460"	""	""	"[PTHR32382]: FASCICLIN-LIKE ARABINOGALACTAN PROTEIN;
[PTHR32382:SF0]: FASCICLIN-LIKE ARABINOGALACTAN PROTEIN 4;
[PF02469]: Fasciclin domain"
