"Tag"	"No."	"Gene"	"Name"	"GeneName"	"annots"
"Mprrb_Veg.Up"	108	"Mp1g29600"	""	""	"[PTHR33227:SF29]: PROTEIN STIG1;
[PTHR33227];
[PF04885]: Stigma-specific protein, Stig1"
"Mprrb_Veg.Up"	109	"Mp1g29810"	""	""	"[PTHR34365]: ENOLASE (DUF1399);
[PF07173]: Glycine-rich domain-containing protein-like"
"Mprrb_Veg.Up"	110	"Mp2g00230"	""	""	"[PTHR35305]: FAD-BINDING PROTEIN"
"Mprrb_Veg.Up"	111	"Mp2g00280"	""	""	"[KOG2614]: Kynurenine 3-monooxygenase and related flavoprotein monooxygenases; [CR];
[PTHR45934]: FAD/NAD(P)-BINDING OXIDOREDUCTASE FAMILY PROTEIN;
[PTHR45934:SF9]: FAD/NAD(P)-BINDING OXIDOREDUCTASE FAMILY PROTEIN;
[PF01494]: FAD binding domain"
"Mprrb_Veg.Up"	112	"Mp2g00490"	"MpRLK-Pelle_WAK_LRK10L-4"	"Mp2g00490 [MpRLK-Pelle_WAK_LRK10L-4]"	"[KOG1187]: Serine/threonine protein kinase; [T];
[KOG0618]: Serine/threonine phosphatase 2C containing leucine-rich repeats, similar to SCN circadian oscillatory protein (SCOP); C-term missing; [T];
[PTHR27000]: LEUCINE-RICH REPEAT RECEPTOR-LIKE PROTEIN KINASE FAMILY PROTEIN-RELATED;
[PF08263]: Leucine rich repeat N-terminal domain;
[PF00069]: Protein kinase domain;
[PF00560]: Leucine Rich Repeat"
"Mprrb_Veg.Up"	113	"Mp2g01930"	"MpCupin16"	"Mp2g01930 [MpCupin16]"	"[PTHR31238:SF42]: GERMIN-LIKE PROTEIN 9-2-RELATED;
[PTHR31238]: GERMIN-LIKE PROTEIN SUBFAMILY 3 MEMBER 3;
[PF00190]: Cupin"
"Mprrb_Veg.Up"	114	"Mp2g02340"	""	""	"[PTHR45737]: VON WILLEBRAND FACTOR A DOMAIN-CONTAINING PROTEIN 5A;
[PTHR45737:SF6]: VON WILLEBRAND FACTOR A DOMAIN-CONTAINING PROTEIN 5A;
[PF13768]: von Willebrand factor type A domain;
[PF08487]: Vault protein inter-alpha-trypsin domain"
"Mprrb_Veg.Up"	115	"Mp2g02350"	""	""	"[PTHR35567]: MALATE DEHYDROGENASE (AFU_ORTHOLOGUE AFUA_2G13800);
[PTHR35567:SF1]: MALATE DEHYDROGENASE (AFU_ORTHOLOGUE AFUA_2G13800);
[PF11937]: Protein of unknown function (DUF3455)"
"Mprrb_Veg.Up"	116	"Mp2g02460"	""	""	""
"Mprrb_Veg.Up"	117	"Mp2g03280"	""	""	"[K17912]: CCD7; 9-cis-beta-carotene 9',10'-cleaving dioxygenase [EC:1.13.11.68];
[KOG1285]: Beta, beta-carotene 15,15'-dioxygenase and related enzymes; [Q];
[PTHR10543]: BETA-CAROTENE DIOXYGENASE;
[PTHR10543:SF37]: CAROTENOID CLEAVAGE DIOXYGENASE 7, CHLOROPLASTIC;
[PF03055]: Retinal pigment epithelial membrane protein"
"Mprrb_Veg.Up"	118	"Mp2g04040"	"MpCYP759B1"	"Mp2g04040 [MpCYP759B1]"	"[K05280]: CYP75B1; flavonoid 3'-monooxygenase [EC:1.14.14.82];
[KOG0156]: Cytochrome P450 CYP2 subfamily; [Q];
[PTHR47949]: CYTOCHROME P450 703A2-RELATED-RELATED;
[PF00067]: Cytochrome P450"
"Mprrb_Veg.Up"	119	"Mp2g04150"	""	""	"[KOG1187]: Serine/threonine protein kinase; [T];
[KOG0444]: Cytoskeletal regulator Flightless-I (contains leucine-rich and gelsolin repeats); N-term missing; C-term missing; [Z];
[PTHR45631]: OS07G0107800 PROTEIN-RELATED;
[PF07714]: Protein tyrosine and serine/threonine kinase;
[PF13855]: Leucine rich repeat;
[PF12819]: Malectin-like domain"
"Mprrb_Veg.Up"	120	"Mp2g04490"	""	""	"[PTHR24186:SF30]: ANKYRIN REPEAT-CONTAINING PROTEIN ITN1-LIKE;
[PTHR24186]: PROTEIN PHOSPHATASE 1 REGULATORY SUBUNIT;
[PF13962]: Domain of unknown function;
[PF13637]: Ankyrin repeats (many copies)"
"Mprrb_Veg.Up"	121	"Mp2g04540"	""	""	""
"Mprrb_Veg.Up"	122	"Mp2g04640"	""	""	""
"Mprrb_Veg.Up"	123	"Mp2g04760"	""	""	""
"Mprrb_Veg.Up"	124	"Mp2g04920"	""	""	"[PTHR34938]: PROTEIN FERTILITY RESTORER RF2, MITOCHONDRIAL"
"Mprrb_Veg.Up"	125	"Mp2g04930"	"MpKAI2B"	"Mp2g04930 [MpKAI2B]"	"[KOG4178]: Soluble epoxide hydrolase; [I];
[PTHR43039]: ESTERASE-RELATED;
[PTHR43039:SF16]: BNAA03G53980D PROTEIN;
[PF12697]: Alpha/beta hydrolase family"
"Mprrb_Veg.Up"	126	"Mp2g05640"	"MpCSLD4|MpGT2.3"	"Mp2g05640 [MpCSLD4|MpGT2.3]"	"[K20924]: CSLD; cellulose synthase-like protein [EC:2.4.1.-];
[PTHR13301]: X-BOX TRANSCRIPTION FACTOR-RELATED;
[PTHR13301:SF197]: CELLULOSE SYNTHASE-LIKE PROTEIN D3;
[PF14570]: RING/Ubox like zinc-binding domain;
[PF03552]: Cellulose synthase"
"Mprrb_Veg.Up"	127	"Mp2g06360"	""	""	""
"Mprrb_Veg.Up"	128	"Mp2g06620"	""	""	"[PTHR47679]: PROTEIN TORNADO 1;
[PF08477]: Ras of Complex, Roc, domain of DAPkinase"
"Mprrb_Veg.Up"	129	"Mp2g06750"	""	""	""
"Mprrb_Veg.Up"	130	"Mp2g06780"	""	""	""
"Mprrb_Veg.Up"	131	"Mp2g06790"	""	""	""
"Mprrb_Veg.Up"	132	"Mp2g07110"	"MpBHLH31"	"Mp2g07110 [MpBHLH31]"	"[PTHR45959:SF2]: BHLH TRANSCRIPTION FACTOR;
[PTHR45959]: BHLH TRANSCRIPTION FACTOR;
[PF00010]: Helix-loop-helix DNA-binding domain"
"Mprrb_Veg.Up"	133	"Mp2g07120"	""	""	""
"Mprrb_Veg.Up"	134	"Mp2g07130"	"MpBHLH30"	"Mp2g07130 [MpBHLH30]"	"[PTHR45959:SF2]: BHLH TRANSCRIPTION FACTOR;
[PTHR45959]: BHLH TRANSCRIPTION FACTOR;
[PF00010]: Helix-loop-helix DNA-binding domain"
"Mprrb_Veg.Up"	135	"Mp2g07520"	""	""	"[PTHR46301]: F-BOX/KELCH-REPEAT PROTEIN;
[PTHR46301:SF42];
[PF00646]: F-box domain"
"Mprrb_Veg.Up"	136	"Mp2g07720"	"MpNAC1"	"Mp2g07720 [MpNAC1]"	"[PTHR31744:SF114]: PROTEIN CUP-SHAPED COTYLEDON 2;
[PTHR31744]: PROTEIN CUP-SHAPED COTYLEDON 2-RELATED;
[PF02365]: No apical meristem (NAM) protein"
"Mprrb_Veg.Up"	137	"Mp2g07920"	"MpGT34.2"	"Mp2g07920 [MpGT34.2]"	"[K08238]: XXT; xyloglucan 6-xylosyltransferase [EC:2.4.2.39];
[KOG4748]: Subunit of Golgi mannosyltransferase complex; [GM];
[PTHR31311]: XYLOGLUCAN 6-XYLOSYLTRANSFERASE 5-RELATED-RELATED;
[PTHR31311:SF5]: XYLOGLUCAN 6-XYLOSYLTRANSFERASE 2;
[PF05637]: galactosyl transferase GMA12/MNN10 family"
"Mprrb_Veg.Up"	138	"Mp2g09000"	""	""	"[KOG1029]: Endocytic adaptor protein intersectin; C-term missing; [TU]"
"Mprrb_Veg.Up"	139	"Mp2g09020"	""	""	""
"Mprrb_Veg.Up"	140	"Mp2g10010"	""	""	"[PTHR31881];
[PTHR31881:SF6]: OS09G0494600 PROTEIN;
[PF04654]: Protein of unknown function, DUF599"
"Mprrb_Veg.Up"	141	"Mp2g10020"	""	""	"[KOG1909]: Ran GTPase-activating protein; N-term missing; [AYT];
[PTHR47679]: PROTEIN TORNADO 1;
[PF13516]: Leucine Rich repeat"
"Mprrb_Veg.Up"	142	"Mp2g10030"	""	""	"[KOG0618]: Serine/threonine phosphatase 2C containing leucine-rich repeats, similar to SCN circadian oscillatory protein (SCOP); C-term missing; [T];
[KOG0532]: Leucine-rich repeat (LRR) protein, contains calponin homology domain; C-term missing; [Z];
[PTHR48060]: DNA DAMAGE-REPAIR/TOLERATION PROTEIN DRT100;
[PF13855]: Leucine rich repeat;
[PF00560]: Leucine Rich Repeat;
[PF08263]: Leucine rich repeat N-terminal domain"
"Mprrb_Veg.Up"	143	"Mp2g10040"	"MpCYP822-like4"	"Mp2g10040 [MpCYP822-like4]"	"[K00487]: CYP73A; trans-cinnamate 4-monooxygenase [EC:1.14.14.91];
[KOG0156]: Cytochrome P450 CYP2 subfamily; [Q];
[PTHR47950]: CYTOCHROME P450, FAMILY 76, SUBFAMILY C, POLYPEPTIDE 5-RELATED;
[PF00067]: Cytochrome P450"
"Mprrb_Veg.Up"	144	"Mp2g10090"	""	""	""
"Mprrb_Veg.Up"	145	"Mp2g10300"	""	""	"[KOG4341]: F-box protein containing LRR; C-term missing; [R];
[PTHR16134]: F-BOX/TPR REPEAT PROTEIN POF3;
[PTHR16134:SF29]: F-BOX PROTEIN SKIP1;
[PF12937]: F-box-like"
"Mprrb_Veg.Up"	146	"Mp2g10430"	""	""	"[PTHR31013]: THAUMATIN FAMILY PROTEIN-RELATED;
[PTHR31013:SF2]: THAUMATIN FAMILY;
[PF00314]: Thaumatin family"
"Mprrb_Veg.Up"	147	"Mp2g10460"	""	""	"[K09553]: STIP1; stress-induced-phosphoprotein 1;
[KOG0548]: Molecular co-chaperone STI1; C-term missing; [O];
[PTHR22904]: TPR REPEAT CONTAINING PROTEIN;
[PTHR22904:SF523]: HSP70-HSP90 ORGANIZING PROTEIN 1-RELATED;
[PF00515]: Tetratricopeptide repeat;
[PF04564]: U-box domain"
"Mprrb_Veg.Up"	148	"Mp2g11660"	""	""	"[K06041]: kdsD, kpsF; arabinose-5-phosphate isomerase [EC:5.3.1.13];
[PTHR47476];
[PF01380]: SIS domain;
[PF00571]: CBS domain"
"Mprrb_Veg.Up"	149	"Mp2g11670"	""	""	"[K00261]: GLUD1_2, gdhA; glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3];
[KOG2250]: Glutamate/leucine/phenylalanine/valine dehydrogenases; [E];
[PTHR11606:SF34]: BNAA05G37230D PROTEIN;
[PTHR11606]: GLUTAMATE DEHYDROGENASE;
[PF02812]: Glu/Leu/Phe/Val dehydrogenase, dimerisation domain;
[PF00208]: Glutamate/Leucine/Phenylalanine/Valine dehydrogenase"
"Mprrb_Veg.Up"	150	"Mp2g11830"	""	""	""
"Mprrb_Veg.Up"	151	"Mp2g11980"	""	""	"[KOG4178]: Soluble epoxide hydrolase; [I];
[PTHR43329]: EPOXIDE HYDROLASE;
[PTHR43329:SF58]: OS05G0273800 PROTEIN;
[PF00561]: alpha/beta hydrolase fold"
"Mprrb_Veg.Up"	152	"Mp2g12320"	""	""	"[K17991]: PXG; peroxygenase [EC:1.11.2.3];
[PTHR31495]: PEROXYGENASE 3-RELATED;
[PTHR31495:SF0]: PEROXYGENASE 3-RELATED;
[PF05042]: Caleosin related protein"
"Mprrb_Veg.Up"	153	"Mp2g12390"	""	""	"[K14994]: SLC38A7_8; solute carrier family 38 (sodium-coupled neutral amino acid transporter), member 7/8;
[KOG1305]: Amino acid transporter protein; [E];
[PTHR22950]: AMINO ACID TRANSPORTER;
[PTHR22950:SF652]: TRANSMEMBRANE AMINO ACID TRANSPORTER PROTEIN;
[PF01490]: Transmembrane amino acid transporter protein"
"Mprrb_Veg.Up"	154	"Mp2g12920"	""	""	""
"Mprrb_Veg.Up"	155	"Mp2g13070"	""	""	"[PTHR34658]: OS01G0151800 PROTEIN;
[PTHR34658:SF2]: OS01G0151800 PROTEIN"
"Mprrb_Veg.Up"	156	"Mp2g13180"	"MpUGT2"	"Mp2g13180 [MpUGT2]"	"[KOG1192]: UDP-glucuronosyl and UDP-glucosyl transferase; N-term missing; [GC];
[PTHR48047]: GLYCOSYLTRANSFERASE;
[PTHR48047:SF69]: GLYCOSYLTRANSFERASE;
[PF00201]: UDP-glucoronosyl and UDP-glucosyl transferase"
"Mprrb_Veg.Up"	157	"Mp2g13200"	""	""	"[PTHR10992:SF872]: METHYLESTERASE 11, CHLOROPLASTIC-RELATED;
[PTHR10992]: METHYLESTERASE FAMILY MEMBER;
[PF12697]: Alpha/beta hydrolase family"
"Mprrb_Veg.Up"	158	"Mp2g13210"	"MpUGT3"	"Mp2g13210 [MpUGT3]"	"[KOG1192]: UDP-glucuronosyl and UDP-glucosyl transferase; [GC];
[PTHR48047:SF69]: GLYCOSYLTRANSFERASE;
[PTHR48047]: GLYCOSYLTRANSFERASE;
[PF00201]: UDP-glucoronosyl and UDP-glucosyl transferase"
"Mprrb_Veg.Up"	159	"Mp2g13230"	""	""	""
"Mprrb_Veg.Up"	160	"Mp2g13570"	""	""	"[K18195]: RGL4, rhiE; rhamnogalacturonan endolyase [EC:4.2.2.23];
[PTHR32018:SF1]: RHAMNOGALACTURONATE LYASE FAMILY PROTEIN;
[PTHR32018]: RHAMNOGALACTURONATE LYASE FAMILY PROTEIN;
[PF06045]: Rhamnogalacturonate lyase family;
[PF14683]: Polysaccharide lyase family 4, domain III;
[PF14686]: Polysaccharide lyase family 4, domain II"
"Mprrb_Veg.Up"	161	"Mp2g13580"	""	""	"[K18195]: RGL4, rhiE; rhamnogalacturonan endolyase [EC:4.2.2.23];
[PTHR32018]: RHAMNOGALACTURONATE LYASE FAMILY PROTEIN;
[PTHR32018:SF1]: RHAMNOGALACTURONATE LYASE FAMILY PROTEIN;
[PF14683]: Polysaccharide lyase family 4, domain III;
[PF06045]: Rhamnogalacturonate lyase family;
[PF14686]: Polysaccharide lyase family 4, domain II"
"Mprrb_Veg.Up"	162	"Mp2g13590"	""	""	"[K18195]: RGL4, rhiE; rhamnogalacturonan endolyase [EC:4.2.2.23];
[PTHR32018]: RHAMNOGALACTURONATE LYASE FAMILY PROTEIN;
[PTHR32018:SF1]: RHAMNOGALACTURONATE LYASE FAMILY PROTEIN;
[PF14686]: Polysaccharide lyase family 4, domain II;
[PF06045]: Rhamnogalacturonate lyase family;
[PF14683]: Polysaccharide lyase family 4, domain III"
"Mprrb_Veg.Up"	163	"Mp2g13850"	""	""	"[KOG2610]: Uncharacterized conserved protein; [S];
[PTHR16263]: TETRATRICOPEPTIDE REPEAT PROTEIN 38;
[PTHR16263:SF4]: TETRATRICOPEPTIDE REPEAT PROTEIN 38"
"Mprrb_Veg.Up"	164	"Mp2g13930"	""	""	"[K09872]: PIP; aquaporin PIP;
[KOG0223]: Aquaporin (major intrinsic protein family); [G];
[PTHR45687:SF47]: AQUAPORIN PIP1-1;
[PTHR45687]: AQUAPORIN OR AQUAGLYCEROPORIN RELATED;
[PF00230]: Major intrinsic protein"
"Mprrb_Veg.Up"	165	"Mp2g14010"	"MpGH3B"	"Mp2g14010 [MpGH3B]"	"[K14487]: GH3; auxin responsive GH3 gene family;
[PTHR31901]: GH3 DOMAIN-CONTAINING PROTEIN;
[PF03321]: GH3 auxin-responsive promoter"
"Mprrb_Veg.Up"	166	"Mp2g14800"	""	""	""
"Mprrb_Veg.Up"	167	"Mp2g14890"	""	""	"[PTHR33021:SF342]: MAVICYANIN-LIKE;
[PTHR33021]: BLUE COPPER PROTEIN;
[PF02298]: Plastocyanin-like domain"
"Mprrb_Veg.Up"	168	"Mp2g15010"	""	""	"[PTHR33625:SF4]: OS08G0179900 PROTEIN;
[PTHR33625]: OS08G0179900 PROTEIN"
"Mprrb_Veg.Up"	169	"Mp2g15050"	""	""	"[K08738]: CYC; cytochrome c;
[KOG3453]: Cytochrome c; [C];
[PTHR11961]: CYTOCHROME C;
[PTHR11961:SF36]: CYTOCHROME C;
[PF00034]: Cytochrome c"
"Mprrb_Veg.Up"	170	"Mp2g15060"	""	""	"[KOG1773]: Stress responsive protein; [R];
[PTHR21659]: HYDROPHOBIC PROTEIN RCI2  LOW TEMPERATURE AND SALT RESPONSIVE PROTEIN LTI6 -RELATED;
[PTHR21659:SF73]: HYDROPHOBIC PROTEIN RCI2B;
[PF01679]: Proteolipid membrane potential modulator"
"Mprrb_Veg.Up"	171	"Mp2g15380"	""	""	"[K13998]: DHFR-TS; dihydrofolate reductase / thymidylate synthase [EC:1.5.1.3 2.1.1.45];
[KOG0673]: Thymidylate synthase; [F];
[KOG1324]: Dihydrofolate reductase; [H];
[PTHR11548]: THYMIDYLATE SYNTHASE 1;
[PTHR11548:SF12]: BIFUNCTIONAL DIHYDROFOLATE REDUCTASE-THYMIDYLATE SYNTHASE;
[PF00303]: Thymidylate synthase;
[PF00186]: Dihydrofolate reductase"
"Mprrb_Veg.Up"	172	"Mp2g15660"	"MpGH35.2"	"Mp2g15660 [MpGH35.2]"	"[KOG0496]: Beta-galactosidase; [G];
[PTHR23421]: BETA-GALACTOSIDASE RELATED;
[PTHR23421:SF67]: BETA-GALACTOSIDASE 10;
[PTHR23421:SF168]: BETA-GALACTOSIDASE;
[PF02140]: Galactose binding lectin domain;
[PF01301]: Glycosyl hydrolases family 35;
[PF17834]: Beta-sandwich domain in beta galactosidase"
"Mprrb_Veg.Up"	173	"Mp2g16000"	"MpLOX16"	"Mp2g16000 [MpLOX16]"	"[K15718]: LOX1_5; linoleate 9S-lipoxygenase [EC:1.13.11.58];
[PTHR11771:SF170]: LIPOXYGENASE-2;
[PTHR11771]: LIPOXYGENASE;
[PF00305]: Lipoxygenase;
[PF01477]: PLAT/LH2 domain"
"Mprrb_Veg.Up"	174	"Mp2g16290"	""	""	"[K22390]: ACP7; acid phosphatase type 7;
[KOG1378]: Purple acid phosphatase; [G];
[PTHR45778:SF7]: PURPLE ACID PHOSPHATASE;
[PTHR45778]: PURPLE ACID PHOSPHATASE-RELATED;
[PF00149]: Calcineurin-like phosphoesterase;
[PF16656]: Purple acid Phosphatase, N-terminal domain;
[PF14008]: Iron/zinc purple acid phosphatase-like protein C"
"Mprrb_Veg.Up"	175	"Mp2g16500"	"MpFHY1"	"Mp2g16500 [MpFHY1]"	""
"Mprrb_Veg.Up"	176	"Mp2g16650"	"MpGT61.3"	"Mp2g16650 [MpGT61.3]"	"[KOG4698]: Uncharacterized conserved protein; [S];
[PTHR20961:SF102]: OS05G0391600 PROTEIN;
[PTHR20961]: GLYCOSYLTRANSFERASE;
[PF04577]: Protein of unknown function (DUF563)"
"Mprrb_Veg.Up"	177	"Mp2g17280"	""	""	"[KOG1164]: Casein kinase (serine/threonine/tyrosine protein kinase); [T];
[KOG0444]: Cytoskeletal regulator Flightless-I (contains leucine-rich and gelsolin repeats); C-term missing; [Z];
[PTHR45631:SF113]: LEUCINE-RICH REPEAT PROTEIN KINASE;
[PTHR45631]: OS07G0107800 PROTEIN-RELATED;
[PF07714]: Protein tyrosine and serine/threonine kinase;
[PF13855]: Leucine rich repeat"
"Mprrb_Veg.Up"	178	"Mp2g17470"	"MpPP2C_H"	"Mp2g17470 [MpPP2C_H]"	"[KOG0698]: Serine/threonine protein phosphatase; [T];
[PTHR47992:SF150]: PROTEIN PHOSPHATASE 2C 5-RELATED;
[PTHR47992]: ALPHABET, ISOFORM E-RELATED;
[PF00481]: Protein phosphatase 2C"
"Mprrb_Veg.Up"	179	"Mp2g18420"	""	""	"[K22683]: APF2; aspartyl protease family protein [EC:3.4.23.-];
[KOG1339]: Aspartyl protease; [O];
[PTHR47967]: OS07G0603500 PROTEIN-RELATED;
[PTHR47967:SF23]: OS08G0469000 PROTEIN;
[PF14541]: Xylanase inhibitor C-terminal;
[PF14543]: Xylanase inhibitor N-terminal"
"Mprrb_Veg.Up"	180	"Mp2g18610"	"MpExpansin12"	"Mp2g18610 [MpExpansin12]"	"[PTHR31867]: EXPANSIN-A15;
[PTHR31867:SF165]: EXPANSIN-A11;
[PF01357]: Expansin C-terminal domain;
[PF03330]: Lytic transglycolase"
"Mprrb_Veg.Up"	181	"Mp2g18760"	""	""	""
"Mprrb_Veg.Up"	182	"Mp2g18930"	""	""	"[PTHR31835]: URIDINE DIPHOSPHATE GLUCOSE PYROPHOSPHATASE"
"Mprrb_Veg.Up"	183	"Mp2g19180"	""	""	"[PTHR13398:SF0]: GDP-FUCOSE PROTEIN O-FUCOSYLTRANSFERASE 2;
[PTHR13398]: GDP-FUCOSE PROTEIN O-FUCOSYLTRANSFERASE 2;
[PF10250]: GDP-fucose protein O-fucosyltransferase"
"Mprrb_Veg.Up"	184	"Mp2g19410"	""	""	""
"Mprrb_Veg.Up"	185	"Mp2g19700"	""	""	"[PTHR46301]: F-BOX/KELCH-REPEAT PROTEIN;
[PTHR46301:SF9]: F-BOX ONLY PROTEIN 13;
[PF12937]: F-box-like"
"Mprrb_Veg.Up"	186	"Mp2g20100"	""	""	"[KOG2764]: Putative transcriptional regulator DJ-1; C-term missing; [RV];
[PTHR43130]: ARAC-FAMILY TRANSCRIPTIONAL REGULATOR;
[PTHR43130:SF2]: THIJ/PFPI FAMILY PROTEIN (AFU_ORTHOLOGUE AFUA_5G14240);
[PF01965]: DJ-1/PfpI family"
"Mprrb_Veg.Up"	187	"Mp2g20430"	""	""	"[KOG0715]: Molecular chaperone (DnaJ superfamily); C-term missing; [O];
[PTHR44240]: DNAJ DOMAIN (PROKARYOTIC HEAT SHOCK PROTEIN)-RELATED;
[PTHR44240:SF23]: DNAJ PROTEIN HOMOLOG-LIKE;
[PF00226]: DnaJ domain"
"Mprrb_Veg.Up"	188	"Mp2g20650"	""	""	"[K08176]: PHO84; MFS transporter, PHS family, inorganic phosphate transporter;
[KOG0252]: Inorganic phosphate transporter; [P];
[PTHR24064]: SOLUTE CARRIER FAMILY 22 MEMBER;
[PTHR24064:SF528]: INORGANIC PHOSPHATE TRANSPORTER 1-4-LIKE;
[PF00083]: Sugar (and other) transporter"
"Mprrb_Veg.Up"	189	"Mp2g20960"	"MpWRKY8"	"Mp2g20960 [MpWRKY8]"	"[PTHR31282:SF38]: WRKY TRANSCRIPTION FACTOR 55;
[PTHR31282]: WRKY TRANSCRIPTION FACTOR 21-RELATED;
[PF03106]: WRKY DNA -binding domain"
"Mprrb_Veg.Up"	190	"Mp2g21600"	""	""	"[KOG4441]: Proteins containing BTB/POZ and Kelch domains, involved in regulatory/signal transduction processes; C-term missing; [TR];
[PTHR46336]: OS02G0260700 PROTEIN;
[PF00651]: BTB/POZ domain;
[PF07707]: BTB And C-terminal Kelch"
"Mprrb_Veg.Up"	191	"Mp2g22100"	"MpGT37.8"	"Mp2g22100 [MpGT37.8]"	"[K13681]: FUT; xyloglucan fucosyltransferase [EC:2.4.1.-];
[PTHR31889:SF4]: OS02G0275200 PROTEIN;
[PTHR31889]: FUCOSYLTRANSFERASE 2-RELATED;
[PF03254]: Xyloglucan fucosyltransferase"
"Mprrb_Veg.Up"	192	"Mp2g22130"	""	""	"[K01053]: gnl, RGN; gluconolactonase [EC:3.1.1.17];
[KOG4499]: Ca2+-binding protein Regucalcin/SMP30; N-term missing; [PT];
[PTHR47572]: LIPOPROTEIN-RELATED;
[PF08450]: SMP-30/Gluconolactonase/LRE-like region"
"Mprrb_Veg.Up"	193	"Mp2g22350"	""	""	"[K14157]: AASS; alpha-aminoadipic semialdehyde synthase [EC:1.5.1.8 1.5.1.9];
[KOG0172]: Lysine-ketoglutarate reductase/saccharopine dehydrogenase; [E];
[PTHR11133]: SACCHAROPINE DEHYDROGENASE;
[PF04455]: LOR/SDH bifunctional enzyme conserved region;
[PF16653]: Saccharopine dehydrogenase C-terminal domain;
[PF03435]: Saccharopine dehydrogenase NADP binding domain;
[PF05222]: Alanine dehydrogenase/PNT, N-terminal domain"
"Mprrb_Veg.Up"	194	"Mp2g22660"	"MpGH16.13"	"Mp2g22660 [MpGH16.13]"	"[K08235]: E2.4.1.207; xyloglucan:xyloglucosyl transferase [EC:2.4.1.207];
[PTHR31062:SF243]: XYLOGLUCAN ENDOTRANSGLUCOSYLASE/HYDROLASE PROTEIN 5-RELATED;
[PTHR31062]: XYLOGLUCAN ENDOTRANSGLUCOSYLASE/HYDROLASE PROTEIN 8-RELATED;
[PF00722]: Glycosyl hydrolases family 16;
[PF06955]: Xyloglucan endo-transglycosylase (XET) C-terminus"
"Mprrb_Veg.Up"	195	"Mp2g22780"	"MpPKS/CHS7"	"Mp2g22780 [MpPKS/CHS7]"	"[K00660]: CHS; chalcone synthase [EC:2.3.1.74];
[PTHR11877:SF14]: CHALCONE SYNTHASE;
[PTHR11877]: HYDROXYMETHYLGLUTARYL-COA SYNTHASE;
[PF02797]: Chalcone and stilbene synthases, C-terminal domain;
[PF00195]: Chalcone and stilbene synthases, N-terminal domain"
"Mprrb_Veg.Up"	196	"Mp2g23360"	""	""	""
"Mprrb_Veg.Up"	197	"Mp2g23680"	""	""	"[PTHR31579]: OS03G0796600 PROTEIN;
[PTHR31579:SF14]: RNA POLYMERASE SUBUNIT BETA-BETA PROTEIN, PUTATIVE (DUF506)-RELATED;
[PF04720]: PDDEXK-like family of unknown function"
"Mprrb_Veg.Up"	198	"Mp2g23900"	"MpUGT11"	"Mp2g23900 [MpUGT11]"	"[KOG1192]: UDP-glucuronosyl and UDP-glucosyl transferase; N-term missing; [GC];
[PTHR48047]: GLYCOSYLTRANSFERASE;
[PTHR48047:SF69]: GLYCOSYLTRANSFERASE;
[PF00201]: UDP-glucoronosyl and UDP-glucosyl transferase"
"Mprrb_Veg.Up"	199	"Mp2g23940"	""	""	""
"Mprrb_Veg.Up"	200	"Mp2g24160"	""	""	"[K03980]: murJ, mviN; putative peptidoglycan lipid II flippase;
[PTHR43486]: LIPID II FLIPPASE MURJ-RELATED;
[PF03023]: Lipid II flippase MurJ"
"Mprrb_Veg.Up"	201	"Mp2g24380"	""	""	""
"Mprrb_Veg.Up"	202	"Mp2g24490"	""	""	""
"Mprrb_Veg.Up"	203	"Mp2g24530"	"MpPOD19"	"Mp2g24530 [MpPOD19]"	"[K00430]: E1.11.1.7; peroxidase [EC:1.11.1.7];
[PTHR31235:SF341]: PEROXIDASE;
[PTHR31235]: PEROXIDASE 25-RELATED;
[PF00141]: Peroxidase"
"Mprrb_Veg.Up"	204	"Mp2g24580"	""	""	""
"Mprrb_Veg.Up"	205	"Mp2g25170"	""	""	"[K09140]: TSR3; pre-rRNA-processing protein TSR3;
[KOG3154]: Uncharacterized conserved protein; [S];
[PTHR20426]: RIBOSOME BIOGENESIS PROTEIN TSR3 HOMOLOG;
[PF04034]: Ribosome biogenesis protein, C-terminal;
[PF04068]: Possible Fer4-like domain in RNase L inhibitor, RLI"
"Mprrb_Veg.Up"	206	"Mp2g25210"	""	""	""
"Mprrb_Veg.Up"	207	"Mp2g25220"	""	""	"[K07604]: KRT1; type I keratin, acidic"
"Mprrb_Veg.Up"	208	"Mp2g25240"	""	""	"[PTHR34796]: EXPRESSED PROTEIN;
[PF03745]: Domain of unknown function (DUF309)"
"Mprrb_Veg.Up"	209	"Mp2g25330"	""	""	"[PF05938]: Plant self-incompatibility protein S1"
"Mprrb_Veg.Up"	210	"Mp2g25900"	""	""	"[KOG0391]: SNF2 family DNA-dependent ATPase; N-term missing; [R]"
"Mprrb_Veg.Up"	211	"Mp2g25990"	""	""	"[PTHR31916:SF15]: ALKALINE/NEUTRAL INVERTASE D-RELATED;
[PTHR31916];
[PF12899]: Alkaline and neutral invertase"
"Mprrb_Veg.Up"	212	"Mp2g26780"	""	""	"[KOG1187]: Serine/threonine protein kinase; [T];
[PTHR45631:SF113]: LEUCINE-RICH REPEAT PROTEIN KINASE;
[PTHR45631]: OS07G0107800 PROTEIN-RELATED;
[PF00069]: Protein kinase domain;
[PF13855]: Leucine rich repeat;
[PF07714]: Protein tyrosine and serine/threonine kinase"
"Mprrb_Veg.Up"	213	"Mp3g00630"	""	""	""
